topic	tweet_id	tweet_url	tweet_text	class_label
COVID-19	1366470458556710912	http://twitter.com/user/status/1366470458556710912	ياليت يطلع لقاح للتفكير الزايد	0
COVID-19	1293135522592894982	http://twitter.com/user/status/1293135522592894982	أعلن #الرئيس_الروسي #فلاديمير_بوتين، اليوم، أن بلاده طوّرت أول #لقاح يوفّر "مناعة مستدامة" ضد فيروس #كورونا المستجد. مؤكدًا أن إحدى بناته تلقت اللقاح ضد #كوفيد19 الذي تقول #روسيا إنها طوّرته. #ابنة_بوتين_تتلقى_لقاح_كورونا #لقاح_كورونا #اللقاح_الروسي #سعادة_نيوز #SaadaahNews https://t.co/Y0OfRXpozB	0
COVID-19	1293316629372317697	http://twitter.com/user/status/1293316629372317697	الصحة الألمانية تشكك بفعالية ونوعية وسلامة اللقاح الروسي ضد #كورونا #UTV_عراق #UTV_أنت https://t.co/tf3Sj6hvZq	1
COVID-19	1366516159156215809	http://twitter.com/user/status/1366516159156215809	#لقاح_كورونا "اللهم اجعل أصعب ايامنا ما فات منها واجملها ما سوف يأتي" اليوم تم اخذ الجرعة الاولى من اللقاح الشكر لله اولا ان اوجد لنا الاسباب وسخرها لنا ثم لحكومتنا الرشيدة التي لم تبخل علينا ووفرت لنا كل مالديها في سبيل الحفاظ على ارواحنا كل الدعوات ان يحفظنا الله جميعاً.💙 https://t.co/GyQKfCHqQD	0
COVID-19	1366800128426844162	http://twitter.com/user/status/1366800128426844162	#صحة_جازان تستمر بـاستقبال المتقدمين لأخذ #لقاح_كورونا بـمستشفى ضمد العام خلال الفترة المسائية. https://t.co/NMdFHJMCeA	0
COVID-19	1254164155285884928	http://twitter.com/user/status/1254164155285884928	زوجان ألمانيان من أصل تركي يقدمان للعالم أول لقاح لفيروس #كورونا بدمغة صنع في ألمانيا من خلال شركتهما #بيونتاك بمدينة #مانتتس وتقدر قيمة شركتهما الآن ب12 مليار أورو ومن المستثمرين فيها بيل غيتس، صباحا تهاتفهما القيادة الصينية ومساء البيت الأبيض https://t.co/MG8oj6R1RQ	0
COVID-19	1293135227867607040	http://twitter.com/user/status/1293135227867607040	#عاجل عشرون دولة طلبت مسبقاً مليار جرعة من اللقاح الروسي ضد كوفيد-19 #بوتين #روسيا #كوفيد_19 #فيروس_كورونا https://t.co/V1R1nXYHlA	0
COVID-19	1293222583769485313	http://twitter.com/user/status/1293222583769485313	بالفيديو… ابنة بوتين تتلقى لقاح #كورونا الروسي و20 دولة طلبت شراءه https://t.co/tWR6kBspXH https://t.co/iW7PPJZ4MG	0
COVID-19	1293304065506643969	http://twitter.com/user/status/1293304065506643969	ترامب يقول إن الولايات المتحدة توصلت إلى اتفاق مع شركة مودرنا مقابل 100 مليون جرعة من لقاح فيروس كورونا	0
COVID-19	1275212088932208640	http://twitter.com/user/status/1275212088932208640	اسرة روكفلر المتحكمة ببنوك العالم وازمة انتاج لقاح #كورونا #rockfeller https://t.co/1DUHHXztVl via @YouTube	1
COVID-19	1291694962543910913	http://twitter.com/user/status/1291694962543910913	عاجل 🔴 . . وزارة الصحة الروسية: اللقاح الروسي ضد فيروس كورونا المستجد؛ دخل مرحلة الاختبارات النهائية، ومن المتوقع تسجيله رسمياً الأسبوع المقبل. (انترفاكس) . . روسيا	0
COVID-19	1295336697564209153	http://twitter.com/user/status/1295336697564209153	#مع_الحكيم بريطانيا تحث فئات معينة للتطوع لتجارب لقاح #كوفيد19💊 💉 حثت السلطات الصحية البريطانية الفئات الأشد ضعفا أمام فيروس كورونا المستجد كالمسنين والأقليات السوداء والآسيوية للمشاركة في تجارب اللقاحات، بما يضمن التوصل للقاح "ناجح"... #كوفيد19 #covid19 #corona #كورونا https://t.co/Ft4IqR8gyQ	0
COVID-19	1298371372503179264	http://twitter.com/user/status/1298371372503179264	@mmatir درر لله درك ابا علي المفروض نرى رد من هؤلاء المتسلقين اخر الزمن يا كافي وتأتيك فتن كقطع الليل اغلبهم مصاب بفيروس مثل فيروس كورونا لذا يجب على وزراه الاعلام توفير لقاح اعلامي لهم	1
COVID-19	1283157823409586177	http://twitter.com/user/status/1283157823409586177	عاجل | #ترمب: أنقذنا عشرات الآلاف بل ملايين الأرواح بفضل ما فعلناه لمواجهة #كورونا وفرض حظر سفر على #الصين و #أوروبا • سنسمع أخبار طيبة بشأن لقاح ضد فيروس كورونا والجيش جاهز ومتأهب لتوزيع اللقاحات للجميع	0
COVID-19	1367489829215305730	http://twitter.com/user/status/1367489829215305730	@alqabas واضحه كما حدث في الكيان الصهيوني والامارات تطعيم زياده = اصابات زياده والاغلاقات ليس لها اي منفعه.. بل بالعكس ترتفع الحالات ويموت الاقتصاد.. وتموت الناس بالاكتئاب والفقر	1
COVID-19	1367526626859376641	http://twitter.com/user/status/1367526626859376641	@soud_altrqsy 😂😂 تينه تينه مو تطعيم	0
COVID-19	1293503992715259906	http://twitter.com/user/status/1293503992715259906	طيب امريكا عندها لقاح امس ترمب اعلن عنه ليش ما يشككون فيه 🙂 https://t.co/Iqnd6nyNnL	0
COVID-19	1296531278628556802	http://twitter.com/user/status/1296531278628556802	وزير الصحة: سيتم تمديد #التعليم_عن_بعد في حال عدم توفر لقاح، وانخفاض #كورونا سببه إغلاق المدارس. (العربية) https://t.co/aP4kbMLXKA	0
COVID-19	1240902166296002560	http://twitter.com/user/status/1240902166296002560	مركز الملك عبدالله العالمي للابحاث الطبية في الحرس الوطني الذي يملك٧٠عالم ابحاث منهم٥٠ عالم سعودي ويحملون الدكتوراه في طور تجارب لقاح ضد كورونا الجديد بالاستفاده من لقاح كورونا السابق واثبت نجاحه علي الحيوانات ومن ضمن التجارب علي الابل واثبت قوة المناعه ضد الفيروس وفى طور التجارب https://t.co/JuXtuprmEN	1
COVID-19	1291670951902556165	http://twitter.com/user/status/1291670951902556165	الصحة العالمية: ٦ لقاحات ضد فيروس كورونا في مرحلة جيدة من التجارب السريرية #أخبار_١٢ https://t.co/l1pSsB1iVv	0
COVID-19	1293126214652223489	http://twitter.com/user/status/1293126214652223489	صحيفة الجريدة/ #بوتين: تسجيل أول لقاح ضد فيروس «#كورونا» في العالم. ابنتي تلقت اللقاح الروسي الجديد. أكد أنه اجتاز جميع الاختبارات اللازمة. - عبر تطبيق نبض @NabdApp https://t.co/xVJE1x1B0I	0
COVID-19	1293204537646428162	http://twitter.com/user/status/1293204537646428162	#كورونا #كوفيد_19 اعلان الرئيس الروسي عن اكتشاف وبدء تصنيع اللقاح ضد كورونا مفاجئ ودرامي، العالم اجمع على مراحل معتمدة للتجارب السريرية لايمكن تخطيها، ولا يمكن بحال من الأحوال الجزم ان هذا اللقاح آمن في هذه الفترة القصيرة حتى ولو استخدمته ابنت بوتن هذه مخاطرة لا أحد يعلم عواقبها https://t.co/GcioDIJKlQ	1
COVID-19	1298600347116675072	http://twitter.com/user/status/1298600347116675072	إتفاق بين "فاكسيرا" وشركة صينية لتصنيع لقاح #كورونا بتعاون مشترك داخل #مصر مطلع سبتمبر https://t.co/5iw1v4qGxK	0
COVID-19	1293978151845015552	http://twitter.com/user/status/1293978151845015552	د. عبد اللطيف الخال: من المحتمل توافر لقاح لفيروس #كورونا قبل نهاية هذا العام أو بداية العام القادم https://t.co/V1d9mIw340	0
COVID-19	1366968791041777665	http://twitter.com/user/status/1366968791041777665	#ماهر_المعيقلي السلام عليكم مجموعة طلاب لديهم بحث جامعي عن: قابلية الشعب لتلقي لقاح كورونا ونتمنى مشاركتكم وايضا عمل ريتويت لتصل لاكبر عدد من المشاركات وشكرا،،، https://t.co/Q7LjQ7iT2m	0
COVID-19	1293135339301855234	http://twitter.com/user/status/1293135339301855234	بوتين يعلن تسجيل أول لقاح مضاد لكورونا ورئيس الفلبين مستعد لتجربته تخطي الحجب: https://t.co/935ZsVUv8U للمزيد: https://t.co/M4q0Fx369a #مباشر #روسيا #كورونا #كوفيد19 #covid19 #coronaupdate #corona	0
COVID-19	1293128365327683585	http://twitter.com/user/status/1293128365327683585	١-خبر رائع من روسيا. الرئيس بوتين يعلن البدء بعملية التطعيم بلقاح #كورونا الروسي، وإبنته من ضمن مَن تم حقنهم باللقاح. الروس وعدوا وأوفوا. سبق وأن أعلنت روسيا عن إطلاقها لقاح كورونا الذي طوره علماءها يوم غد ١٢ أغسطس الحالي، ولكنهم عجلوه بيوم؛ ربما خشية إعلان مشابه من المنافسين.	0
COVID-19	1243569893435293696	http://twitter.com/user/status/1243569893435293696	اي الدول العربية ممكن ان تساهم بإنتاج لقاح ضد مرض #كورونا ؟	0
COVID-19	1292211685080674304	http://twitter.com/user/status/1292211685080674304	من الأخبار الجميلة هذا الصباح: البدء قريباً بدخول أحد اللقاحات ضد فيروس كورونا (كوفيد١٩) مرحلة التجارب السريرية الثالثة في السعودية. حيث سيتم تطعيم ٥٠٠٠ متطوع ومتطوعة في ثلاث مناطق. اللقاح هو لقاح شركة كانسينو الصينية الذي اظهر نتائج جيدة في المرحلة ١ و٢ على البشر في الصين. https://t.co/ZNxiawlTJm	0
COVID-19	1292124818821844993	http://twitter.com/user/status/1292124818821844993	المشاركة الفعالة من المملكة في تطوير لقاح كوفيد ١٩ سواء علميا بمشاركة المختصين الأكاديمين السعوديين أو الدعم بكافة أشكاله سيمثل فخرا للمملكة خاصة وللدول العربية عامة وندعوا الله أن يرى هذا اللقاح النور قريبا وأن يكون فعالا وأمنا للجميع 🙏🏻 https://t.co/lE69JVaH92	0
COVID-19	1366884091564593152	http://twitter.com/user/status/1366884091564593152	اعراض لقاح اكسفورد اليوم السابع: ألم بمناطق مختلفة بالجسم مره باليد ومرات بأماكن متفرقة مع ألم بسيط بالمفاصل. اعراض لقاح اكسفورد اليوم الثامن: مافي ولاشي ، ولا اي اعراض احسها راحت تماما اليوم الثامن ✅	0
COVID-19	1366751406485614593	http://twitter.com/user/status/1366751406485614593	#لقاح_كورونا #شرق_الرياض ادعيه ضعوها في المفضله وكرروها سبحانك ربي م اعظمك! https://t.co/GQG7fLk4kd	0
COVID-19	1252884851969019905	http://twitter.com/user/status/1252884851969019905	جامعة أوكسفورد البريطانية تعلن بدء اختبار لقاح مضاد لـ #كورونا على البشر الخميس المقبل https://t.co/G00Saq9dfZ	0
COVID-19	1285211631212015623	http://twitter.com/user/status/1285211631212015623	#عاجل | الجزيرة | جامعة اكسفورد: التجارب التي أجريت على لقاح ضد فيروس كورونا أظهرت نتائج في تقوية المناعة لدى الإنسان #جريدة_الراية | #لأجل_قطر_كلنا_في_البيت https://t.co/SZ2sjor2iD	0
COVID-19	1261774646371901440	http://twitter.com/user/status/1261774646371901440	وزارة الصحة الألمانية : لقاح #فيروس_كورونا لن يكون إلزامياً .	0
COVID-19	1367513717571739651	http://twitter.com/user/status/1367513717571739651	جان زين في لقاح حق التحلطم 🙃!! #الحظر_الجزيي	0
COVID-19	1287450638033522689	http://twitter.com/user/status/1287450638033522689	▶️ وزير الصحة : التنسيق متواصل مع منظمة التحالف العالمي للقاحات والتحصين للحصول على لقاح #كورونا فور تصنيعه وانتاجه https://t.co/CKs7MbCYBm @OmaniMOH #مركز_الأخبار https://t.co/1uKefWgYKy	0
COVID-19	1289380352998309888	http://twitter.com/user/status/1289380352998309888	أميركا تبرم أكبر صفقة للحصول على لقاح #كورونا ... صفقة بأكثر من 2 مليار دولار لشراء 100 مليون جرعة من Sanofi و GSK https://t.co/SJuLKgj6QS	0
COVID-19	1291106757545254913	http://twitter.com/user/status/1291106757545254913	عفواً عزيزي عادل ..هناك اتفاقية عالميّة بين جميع الشركات المنتجة للقاح ألاّ يزيد سعرها عن 10$ تسمي Vaccine Nationalism بحيث مهما تزيد التكلفة على أي شركة تلتزم بال 10$. ولا يخفى عليك أن اي لقاح ثلث السكان لا يستطعون أخذه لسبب او لآخر 3 دنانير × 5 مليون هو 15 مليون دينار فقطط https://t.co/XojVjX2gEO	0
COVID-19	1367182806271619072	http://twitter.com/user/status/1367182806271619072	وتؤكد الوزارة بأنه لن يُسمح لأي موظف الدخول إلى المدرسة إلا بعد التأكد من: •وجود الإطار الذهبي وختم اللقاح عند إبراز الحالة الصحية في تطبيق احتراز •أو إبراز بطاقة تطعيم كورونا •أو إحضار ما يثبت قيام الموظف بعمل فحص كوفيد-19 بشكل أسبوعي وسيتم العمل ابتداء من 21 مارس الجاري	0
COVID-19	1366432076287909888	http://twitter.com/user/status/1366432076287909888	@Hesham_Abualkha لا نريد اشتراكية ولكن سوق حر يستكشف ما هو نافع وما هو ضار بدل أن يُملى عليه ذلك من منظمات مركزية مثل لقاح كورونا المشكوك تم اعتماده بأضراره، ومنع دواء HCQ بمنافعه أما براءة الاختراع فقد اختلف رأيي عنها بعد سماعي لبودكاست سيف الدين https://t.co/VWOoc7PfdC	0
COVID-19	1293176000797278208	http://twitter.com/user/status/1293176000797278208	#الرئيس_الروسي يعلن تسجيل بلاده أول #لقاح ضد #كورونا في العالم #SputnikV #روسيا #الميادين_Go https://t.co/kp53vGlxF6	0
COVID-19	1242212900879695873	http://twitter.com/user/status/1242212900879695873	شوارع #قطر خالية ، حظر مجتمعي دون صدور قانون الحظر حتى الآن .. خالية ومنازلها عامرة بالحب والوفاء والولاء والمسؤولية .. المجتمع كله هو حائط الصد العظيم تجاه المحن والأزمات 🇶🇦🇶🇦🇶🇦💪🏻💪🏻💪🏻👏🏼👏🏼👏🏼👏🏼👏🏼 #كورونا https://t.co/O7pXOZyqZ0	0
COVID-19	1366779099818123265	http://twitter.com/user/status/1366779099818123265	opportunistic infection هي عدوى بسبب مسببات عادة لا تحدث عدوى في جهاز مناعي سليم واسبابها كالتالي ؛ سوء التغذية وجود عدوى حالية علاج كيماوي وهكذا وليست لقاحات. ماذكره اخصائي المختبر مردود عليه وخطأ لا يغتفر وفلسفة تستطيع تفنيدها كبسة زر في محركات البحث. اعوذ بالله من علم لاينفع	1
COVID-19	1289577599853764608	http://twitter.com/user/status/1289577599853764608	ما ابغا اسمع عن اي نجاحات غير نجاح لقاح فيروس كورونا	0
COVID-19	1294524230164414464	http://twitter.com/user/status/1294524230164414464	#لواء_5يونيو | الرئيس ترامب أعرب عن أمله بأن يثبت اللقاح الروسي “سبوتنيك-في” ضد فيروس كورونا والأول في العالم فعاليته، في علاج مرض كوفيد-19. https://t.co/e59KkDd8uu	0
COVID-19	1367498088563306502	http://twitter.com/user/status/1367498088563306502	@2art2 @Hassan_alsai كلامج غير صحيح منظمة الصحة اعطت الموافقة لانتاج اللقاح لانه آمن وفعال بنسبة 95% وبعدين الدولة ما رح تجيب لقاح بمئات الملايين وتعطي الشعب لو فيه ضرر لنا وما شفتي سمو الامير ورجال الدولة من اوائل الناس الي تطعمو ! يعني بياخذونه لو فيه ضرر مثلاً !! توكلي على الله وتطعمه وعن الدراما	0
COVID-19	1289954745457623040	http://twitter.com/user/status/1289954745457623040	السلطنة ستشارك في تجارب لقاحات #كورونا #عمان_تواجه_كورونا #عمان_نحو_التعافي https://t.co/nPtCqP31C5	0
COVID-19	1367494503758766084	http://twitter.com/user/status/1367494503758766084	انزين لحظه اللي عنده موعد تطعيم حزة الحظر شلون؟	0
COVID-19	1262476084563423232	http://twitter.com/user/status/1262476084563423232	مؤشر داو جونز يرتفع بنحو ٩٠٠ نقطة بعد اعلان ان لقاح تطوره شركة موديرنا لمكافحة فيروس كورونا يحقق تقدما.	0
COVID-19	1297880631536431105	http://twitter.com/user/status/1297880631536431105	وزير الصحة الإماراتي يبحث مع نظيره الإسرائيلي هاتفيا التعاون بشأن لقاح لـ #كورونا #عكاظ #ان_تكون_اولا #تطبيق_عكاظ #الامارات #اسرائيل https://t.co/VD55AtKbWM	0
COVID-19	1292946665142464515	http://twitter.com/user/status/1292946665142464515	#عاجل | ترامب: سيكون لدينا لقاح فعال ضد فيروس كورونا قبل نهاية العام #eXtranews	0
COVID-19	1290607570256789509	http://twitter.com/user/status/1290607570256789509	لقاح فيروس كورونا سيكون اختياريا حال توافره.. هل توافق على أخذ اللقاح؟ وما السبب؟	0
COVID-19	1294609876593840129	http://twitter.com/user/status/1294609876593840129	#روسيا تعلن بدء إنتاج لقاح #كورونا #COVID19 https://t.co/RVK0J3Omaj	0
COVID-19	1260250552753160193	http://twitter.com/user/status/1260250552753160193	. . العالم الإيطالي الشهير الطبيب جيوسيبي ريموتسي : فيروس #كورونا سيختفي قبل أن يتمكن العلماء من تطوير لقاح مضاد له؛ لأن المرض أصبح مع الوقت أقل قدرة على الفتك بالإنسان،فمنذ ظهور كورونا أواخر العام الماضي في الصين،فإن قوته تضعف تدريجياً . . #ايطاليا #كورونا https://t.co/ZDtweVGECs	0
COVID-19	1295778884907143169	http://twitter.com/user/status/1295778884907143169	تقول شركة اللقاحات الكبرى (من قبل احد المبلغين )إن لقاح الحمض النووي الريبي COVID الجديد الذي تطوره شركته يمكن أن يتسبب في عقم ما يصل إلى 97٪ من النساء ، كما أنه سيغير الحمض النووي لـ 100٪ من الأشخاص الذين يتلقونه فيديو كامل https://t.co/IXhewfiyTb	1
COVID-19	1367386122268082177	http://twitter.com/user/status/1367386122268082177	@First1Saudi مثل الممرضه الي عطة الملك لقاح كورونا 😂 خلوها الممرضة الخارقة آخر حبه في العالم	0
COVID-19	1366408922979000327	http://twitter.com/user/status/1366408922979000327	اليس الاولى الصين و روسيا والهند المفروض يسجلون اعلى نسبة تطعيم من الكويت بصفتهم دول مصنعة للقاح و دول كبرى كالصين و روسيا و الهند اما هم يصنعون السم ليبيعوه الي الخارج https://t.co/pwfSyldjbE	1
COVID-19	1298269689055830021	http://twitter.com/user/status/1298269689055830021	#الصين تفجر مفاجأة.. "بدأنا استخدام لقاح ضد كوفيد 19" https://t.co/JZRq4WMzkD #البوابة #كورونا	0
COVID-19	1293115474549649408	http://twitter.com/user/status/1293115474549649408	#بوتين: طورنا أول #لقاح ضد #كورونا https://t.co/4KhbQ4zXvh https://t.co/VaODOQiVJq	0
COVID-19	1366729469961113605	http://twitter.com/user/status/1366729469961113605	النتائج المبكرة من الدراسة تشير إلى أن الأفراد المصابين بعدوى كوفيد ١٩ سابقة يولدون استجابة مناعية أقوى للجرعة الأولى من لقاح فايزر مقارنة بالأفراد غير المصابين سابقًا https://t.co/w4Uotg7Af3	0
COVID-19	1366844877548515332	http://twitter.com/user/status/1366844877548515332	لقاح #كورونا.. أمان لك ولعائلتك  بادر في حجز موعدك عبر تطبيق #صحتي ▫️الصحة المدرسية بـ #تعليم_نجران https://t.co/0OTLPjbTbD	0
COVID-19	1367521882778525697	http://twitter.com/user/status/1367521882778525697	هذا هو عدد المواطنين الذين تلقّوا لقاح كورونا في لبنان حتى الساعة https://t.co/Ab27TkGRJ1 https://t.co/7PoevCDfAb	0
COVID-19	1366732603848597511	http://twitter.com/user/status/1366732603848597511	متحدث وزارة الصحة: من لديه أمراض حساسية بسيطة أو بالصدر يمكنه أخذ لقاح فيروس كورونا ، ومن لديه حساسية مفرطة وشديدة جداً فهؤلاء لا يأخذون لقاح كورونا.	0
COVID-19	1296172948701753344	http://twitter.com/user/status/1296172948701753344	رئيس وزراء أستراليا يتراجع عن قراره باجبارية لقاح #كورونا https://t.co/hLXedGuTKW	0
COVID-19	1286059614040203265	http://twitter.com/user/status/1286059614040203265	بيل قيتس يقول نأت بأعضاء معدلة وراثيا و نحقنها في عروق الأطفال مباشرة..هذا الذي إستثمر ملايين في لقاح كورونا. يذكر أن فيروس كورونا لن يزول أبدا حتى نلقح أكثر أهل الأرض.. النظام العالمي الجديد برؤيته 20/30 سيخلصون من ستة مليار نسمه قبل نهاية عام 30..اللقاح و ال 5G ستحقق لهم الهدف. https://t.co/u8Xa4ojd4i	1
COVID-19	1293793565534040065	http://twitter.com/user/status/1293793565534040065	هل تسرعت #روسيا في الإعلان عن لقاح ضد فيروس #كورونا لأسباب سياسية؟ هل اجتاز اللقاح الاختبارات العلمية المتعلقة بالسلامة والفاعلية أم أن الخطوة مجرد تسجيل نقاط؟ نقاش #غرفة_الأخبار_سكاي على #سكاي_نيوز_عربية #كوفيد١٩ #اللقاح #بوتين #فيروس_كورونا https://t.co/88ymN4mqKG https://t.co/0CE9MnTEL3	0
COVID-19	1293265380065058817	http://twitter.com/user/status/1293265380065058817	في حال عُرض عليك التطوع في الاختبارات السريرية لتجربة اللقاح الخاص بفيروس #كورونا ،،	0
COVID-19	1297507790047543296	http://twitter.com/user/status/1297507790047543296	#روسيا: تنتج 2 مليون جرعة شهرياً من لقاح #كورونا ، خلال نهاية العام الحالي.	0
COVID-19	1293569046387003392	http://twitter.com/user/status/1293569046387003392	هل توفق اذا عرض عليك #التطوع في #الاختبارات_السريرية لـ تجربة اللقاح لـ علاج مرض #كورونا .. 🤷‍♂️	0
COVID-19	1289973319027036167	http://twitter.com/user/status/1289973319027036167	#عـــــــــاجل: الوزير الأول جراد: الجزائر ستكون من بين الدول الأوائل التي ستقتني لقاح فيروس كورونا	0
COVID-19	1367142615435661313	http://twitter.com/user/status/1367142615435661313	مدير عام الشؤون الإدارية والمالية الأستاذ عبدالله بن راشد السماري يتلقى الجرعة الأولى من لقاح فايروس كورونا في المستشفى الجامعي في #الخرج https://t.co/9ku2MdtjlK	0
COVID-19	1288183028821393414	http://twitter.com/user/status/1288183028821393414	@KUWAIT_MOH ولكن معالي وزير الصحة @Drbaselalsabah صرح بأنه تم التعاقد مع (جافي) من أجل توريد مليون و600 ألف جرعة من لقاح #فيروس_كورونا ؟! يعني خالصين!! نرجو منكم تجنب شراء اللقاح من هذه الشركة المشبوهة والاهتمام بلقاح أكسفورد أو موديرنا. أهل #الكويت يستاهلون الأفضل. https://t.co/C0DnP5HU65	1
COVID-19	1292923238851530753	http://twitter.com/user/status/1292923238851530753	الخليجيون في مرمى دراسات #كورونا السريرية الصينيه. بعد الامارات، الصين تبدأ تجربة لقاح شركة سينوفارم ضد #كوفيد19 في البحرين. اكيد شايفين شي عندهم مو شايفينه في الكويت! https://t.co/yP9CGZqhSY	1
COVID-19	1293130474525786112	http://twitter.com/user/status/1293130474525786112	روسيا تسجيل اول لقاح لكورونا Covid19 طوره معهد Gamleya للبحوث . وذكر اوليج جردينيف نائب وزير الصحه الروسي"العمل جارحاليا على توفيركميه كبيره من اللقاح" . https://t.co/1DJjPf4cSP	0
COVID-19	1260885503525748736	http://twitter.com/user/status/1260885503525748736	#عاجل المفوضية الأوروبية تنبه إلى أن الحصول على لقاح فيروس كورونا يجب أن يكون "متاحا عالميًا" #كورونا #وباء #فيروس_كورونا #اوروبا #امريكا #سانوفي https://t.co/tX8zWvrt38 https://t.co/KFXhvVHWDk	0
COVID-19	1293614432111779843	http://twitter.com/user/status/1293614432111779843	التاريخ لن ينسى هذا الشاب الروسي إلناز اماتدينوف أحفظوا هذا الاسم جيداً هو مكتشف لقاح الأول ضد فيروس كورونا ،نال هذا الشاب درجة الدكتوراه في علوم الفيروسات وعمره 24 عاما . الشاب الفقير والذي تناقلت صوره كل وكالات العالم. سيخلد اسمه في كتب الطب. #اليوم_العالمي_للشباب https://t.co/oItyAvLjzK	0
COVID-19	1296531730464157696	http://twitter.com/user/status/1296531730464157696	#عاجل #وزير_الصحة: تمديد #التعليم عن بعد في حال عدم توفر لقاح #كورونا https://t.co/T4h6vQ5kBY @tfrabiah @SaudiMOH https://t.co/P4yJlwntD8	0
COVID-19	1241093527339012096	http://twitter.com/user/status/1241093527339012096	الصين الدولة الوحيدة التي إنحسر فيها #كورونا بسبب الاجرائات الصارمة أرسلت فريق طبي كبير لمساعدة ايطاليا. في المؤتمر الصحفي بميلانو تحدث الصينيين عن عدة نقاط لازالت تقتل الايطاليين وأهمها التهاون بتطبيق الحجر المنزلي. السعيد من اتعظ بغيره ..  https://t.co/xI65XuFQJv	0
COVID-19	1296823379190833152	http://twitter.com/user/status/1296823379190833152	🔴#عاجل وزير الصحة: من الصعب التنبؤ بموعد توفير اللقاح عالميً https://t.co/7CoOL8jwqE #التعليم_عن_بعد #فيروس_كورونا #المملكة #العام_الدراسي https://t.co/RCKSNIyaC5	0
